CaseID,weight,WORK_1,WORK_2,WORK_3,WORK_4,EMPLOYED,FULLPART,SELFEMPLOYED,OCCUPATION_col,INDUSTRY_col,TEACHSTEM,WORKTYPE_FINAL,SCH2a,SCH2b,SCH3a,SCH3b,SCH3c,SCH3d,SCH4,SCH5a,SCH5b,SCH5c,SCH6a,SCH6b,SCH6c,SCH6d,SCH6e,SCH6f,SCH6g,SCH6h,SCH7,SCH8a,SCH8b,SCH9a,SCH9b,SCH10_flag,SCH10A_1,SCH10A_2,SCH10A_3,SCH10A_4,SCH10A_5,SCH10A_6,SCH10A_Refused,SCH10B_1,SCH10B_2,SCH10B_3,SCH10B_4,SCH10B_5,SCH10B_6,SCH10B_Refused,JOBVALU1_1,JOBVALU1_2,JOBVALU1_3,JOBVALU1_4,JOBVALU1_5,JOBVALU1_6,JOBVALU1_7,JOBVALU1_8,JOBVALU1_Refused,JOBVALU2,AHEADa,AHEADb,AHEADc,AHEADd,AHEADe,AHEADf,AHEADg,TALENT,PROVE,RESPECTA,RESPECTB,FAMSTEM1,FAMSTEM2_1,FAMSTEM2_2,FAMSTEM2_Refused,INTEREST1,STEMJOBa,STEMJOBb,STEMJOBc,STEMJOBd,STEMJOBe,STEMJOBf,STEMJOBg,STEMJOBh,DOV_FORM,REASON1a,REASON1b,REASON1c,REASON1d,REASON1e,REASON1f,REASON1g,REASON2a,REASON2b,REASON2c,REASON2d,REASON2e,REASON2f,REASON2g,TECH1,TECH2,TECH3,TECH4,TECH5,TECH6,GEND1,GEND2,GEND3,GEND4,GEND5,GEND6_a,GEND6_b,GEND6_c,GEND6_d,GEND6_Refused,ETHN1,ETHN2a,ETHN2b,ETHN2c,ETHN2d,ETHN3a,ETHN3b,ETHN3c,ETHN3d,ETHN4,ETHN5,ETHN6_a,ETHN6_b,ETHN6_c,ETHN6_d,ETHN6_Refused,GENDJOB1,ETHNJOB1,GENDDISC_a,GENDDISC_b,GENDDISC_c,GENDDISC_d,GENDDISC_e,GENDDISC_f,GENDDISC_g,GENDDISC_h,GENDDISC_i,GENDDISC_Refused,ETHNDISC_a,ETHNDISC_b,ETHNDISC_c,ETHNDISC_d,ETHNDISC_e,ETHNDISC_f,ETHNDISC_g,ETHNDISC_h,ETHNDISC_i,ETHNDISC_Refused,HARASS1,HARASS2,HARASS3,VOTECH,RELATE1,RELATE2,SCICOUR1,MATHCOUR1,FIRSTCOLL,PARTY,PARTYLN,IDEO,PUBLIC,XSPANISH,Xparent,PPCM1301_col,PPCM0166,ppagecat,ppagect4,PPETHM,PPGENDER,PPHHHEAD,HH_INCOME_col,PPMARIT,PPMSACAT,PPREG4,SCH1_OE1_col,SCH1_OE2_col,SCH1_OE3_col,SCH7_OE1_col,INTEREST2_OE,INTEREST3_OE1_col,INTEREST3_OE2_col,INTEREST3_OE3_col,ETHNJOB2_OE1_col,ETHNJOB2_OE2_col,GENDJOB2_OE1_col,GENDJOB2_OE2_col,GENDJOB2_OE3_col,DEGREE1_computer,DEGREE1_math,DEGREE1_life,DEGREE1_physical,DEGREE1_engineering,DEGREE1_health,DEGREE1_otherstem,DEGREE1_othernonstem,DEGREE2_computer,DEGREE2_math,DEGREE2_life,DEGREE2_physical,DEGREE2_engineering,DEGREE2_health,DEGREE2_otherstem,DEGREE2_othernonstem,STEM_DEGREE,SCICOUR2_t,MATHCOUR2_t,PPT017_t,PPT18OV_t,PPHHSIZE_t,EDUC4CAT,RACE_col,RECONA_col,RECONB_col,RECONC_col
2333,0.1391,1,2,2,2,1,1,2,3,12,8,1,2,2,2,2,2,2,2,3,2,4,1,1,2,1,2,2,2,2,3,2,2,1,1,1, , , , , , , ,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4,1,3,3,1,3,1,3,1,1,2,2,2, , , , ,1,1,3,3,1,1,3,1,2,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,2,2,1,1,1,1,0,0,1,1,3,2,1,1,3,2,1,2,1,1,1,1,0,0,1,3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1,1,2,1,1,1,1,1,2, ,5, ,1,2,2,3,2,1,1,2,1,2,5,1,2,105, , , , , , , , , ,14, , ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,98,0,1,1,4,1,1, , 
2334,1.7084,1,2,2,2,1,1,2,10,4,8,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1, , , , , , , ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,2,1,2,2, , , ,4,3,1,1,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,5, , , , , ,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,9,2,2, , ,1,1,9,1, ,1, ,1,2,2,4,3,2,1,2,1,4,1,1,3,111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,3,4,2,1, , , 
2335,1.389,1,2,2,2,1,1,2,2,16,8,2,2,2,3,3,2,3,4,4,4,4,1,1,1,2,1,1,1,3,3,2,1,1,1,1, , , , , , , ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,3,3,3,1,3,3,3,1,3,1,1,2, , , ,3,1,3,1,3,1,3,1,3,1,3,2,3,1,3,3,1,3,3,3,3,3,2,3,2,3,1,3,3,3,1,3,2,2,2,1,0,0,0,0,3,1,1,1,1,1,1,1,1,3,2,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2, , ,3,3,2,3,1,2, ,1,2,2,7,4,3,3,2,1,2,3,1,4,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,2,3, , , 
2336,0.0525,2,2,2,1,1,2,1,3,5,8,1,2,2,1,1,2,2,3,4,3,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,0,1,1,1,0,0,0, , , , , , , ,0,1,1,0,1,0,0,0,0,2,1,3,1,1,3,1,3,1, , , ,1,1,0,0, ,1,1,2,1,1,3,1,1,1,2,1,2,3,1,1,2,1,1,1,2,2,1,1,1,3,2,2,3,2,1,1,1,3,3,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,3,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,4,3,1,1,2,3,1,2, ,1,2,2,7,5,3,1,1,1,1,5,1,4,114, , , , , , , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2,98,98,0,1,1,3,1,1, , 
2337,0.0579,1,2,2,2,1,1,2,4,12,8,1,2,2,3,3,3,3,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,1,0,0,0, , , , , , , ,0,1,0,1,1,0,1,0,0,2,3,3,2,3,3,3,3,2,1,3,3,2, , , , ,3,1,2,3,3,2,1,1,2,1,2,2,3,1,2,1,1,2,2,1,1,3,1,2,3,1,1,3,1,3,2,2,2,1,1,1,0,0,0,3,1,3,2,2,1,2,2,2,2,1,1,1,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,2,2,2,1,1,1,3,2,3, ,1,2,1,7,5,4,4,1,1,4,1,1,3,112, , , , , , , , , , , , ,0,0,0,0,1,0,0,0, , , , , , , , ,1,98,98,0,2,2,3,1, ,1, 
2338,0.1353,1,2,2,2,1,1,2,12,16,8,1,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,0,1,0,1,0,0,0, , , , , , , ,0,0,0,1,1,1,1,0,0,6,1,3,3,3,3,1,1,2,3,2,2,1,1,0,0, ,1,1,3,3,1,3,3,1,1,1,2,1,1,2,3,2,2,1,2,2,3,2,2,2,3,2,2,1,2,2,1,1,3,2,0,1,1,0,0,3,1,1,1,1,1,1,1,1,3,2,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,2,1,1,1,1,2,1, ,2, ,1,2,3,3,5,3,1,2,1,4,3,1,1,113, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1,2,1,0,4,4,2,1, , , 
2341,0.0545,1,2,2,2,1,1,2,12,16,8,1,2,2,3,4,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1, , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0, ,3,3,3,3,3,3,3,4,2,1,2,1,0,1,0, ,3,1,3,9,1,3,2,1,2,3,3,3,1,1,3,1,3,3,3,3,3,3,3,2,1,1,1,1,1,2,1,1,3,5, , , , , ,3,1,1,1,1,1,1,1,1,3,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,1,2,1,1,4,9,9, ,1,2,3,5,5,4,1,2,1,2,2,1,4,998, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1, ,98,0,2,2,2,1, , , 
2342,3.6165,2,2,2,2,2,3,3,88,88,8,3,2,2,2,2,2,2,3,3,3,4,1,1,1,1,1,1,1,3,2,2,1,2,2,1, , , , , , , ,0,1,0,1,1,0,0, , , , , , , , , , , , , , , , , , , , , ,2, , , , ,1,3,2,3,1,2,1,1,2,1,1,1,1,3,2,1,1,1,3,3,3,2,3,2,1,1,2,3,2, , , , ,1,1,1,1,0,0, , , , , , , , , , ,1,0,0,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,1,1,1,1, ,2, ,1,2,6,8,5,4,1,2,1,3,3,1,2,100, , , , , , , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2,98,3,0,1,1,3,1, , , 
2344,0.3242,1,2,2,2,1,1,2,3,10,8,1,2,3,2,2,1,2,3,3,2,1,3,1,2,1,2,2,2,2,1,1,1,2,2,1,1,0,0,0,0,0,0, , , , , , , ,1,1,1,1,0,0,0,0,0,1,1,3,1,1,3,1,1,2,3,1,1,1,1,0,0, ,1,1,2,3,1,3,3,3,2,1,1,2,1,2,3,2,1,1,2,1,2,3,1,2,1,1,2,3,1,1,1,2,2,2,1,1,0,0,0,3,1,1,1,1,1,1,1,1,3,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,2,2,1,2,1,1,2,2, ,4,2,1,1,2,7,2,1,1,1,1,5,1,1,2,100, , , , , , , , , , , , ,0,1,0,0,0,0,0,1, , , , , , , , ,1,5,98,1,2,3,3,1,2, , 
2345,0.0715,1,2,2,2,1,1,2,3,20,8,1,2,2,3,4,2,3,4,3,3,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0, , , , , , , ,0,1,1,1,0,0,0,0,0,2,1,3,3,3,3,1,2,2,2,9,2,1,0,1,0, ,1,3,2,1,1,2,1,1,2,1,2,2,2,2,1,2,1,2,3,3,2,3,1,2,1,1,2,3,2,2,1,1,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,1,1,2,1, ,2,2,1,1,1,7,5,3,1,1,1,4,1,1,3,100, , , , , , , , , , , , ,1,1,0,0,0,0,0,0, , , , , , , , ,1,8,10,1,2,3,3,1,1, , 
2346,0.3719,1,2,1,2,1,1,1,11,4,8,1,2,2,2,2,3,3,4,4,4,4,1,1,2,1,1,1,1,1,1,1,2,2,1,1,0,1,1,1,0,0,0, , , , , , , ,0,0,0,1,0,0,1,0,0,4,3,1,1,3,2,1,2,1,2,1,1,1,1,1,0, ,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,3,1,2,1,1,2,1,1,2,1,1,3,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,3,2,2,1,1,1,1,1,2,1, ,3, ,1,2,2,5,2,2,4,1,0,5,5,1,3,101, , , , , , , ,97, ,46, , ,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,8,4,3,3,6,4,1, , , 
2347,0.7174,1,2,2,2,1,1,2,10,20,8,2,2,2,3,3,2,3,2,2,2,2,1,2,3,1,1,1,1,1,3,1,1,1,1,1,0,0,0,1,0,0,0, , , , , , , ,1,1,1,0,0,0,1,0,0,1,3,3,2,3,3,3,3,2,2,3,1,1,0,1,0,3,2,3,3,1,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,3,3,1,1,1,2,2,3,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,3,2,1,1,2,3,2,3, ,1,2,1,5,5,4,1,1,1,4,1,1,1,100, , , , , , , , , , , , ,0,0,0,0,0,0,1,1, , , , , , , , ,1,98,98,0,2,2,2,1, , , 
2348,0.2303,2,1,2,1,1,2,1,22,16,8,2,2,2,1,2,2,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0, , , , , , , ,0,0,1,1,0,0,0,0,0,4,1,3,1,1,3,1,1,1,3,1,1,1,0,1,0, ,1,1,1,1,1,1,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,1,9,3,1,1,1,1,0,0,3,1,1,1,1,1,1,1,1,3,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,1,1,1,1,2,1, ,3, ,1,2,1,1,5,3,3,2,1,1,1,1,2,300, , , , , , , , , , , , ,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,8,4,0,2,2,4,3, , , 
2349,0.0891,1,2,2,2,1,1,2,3,12,8,1,1,2,3,2,3,3,3,3,3,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1, , , , , , , ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,3,3,3,1,2,1,3,2,2,2,2,1,0,1,0, ,1,1,3,9,1,3,1,3,1,2,2,3,3,3,2,1,3,3,3,3,2,3,2,3,3,3,3,3,3,1,1,2,1,3,0,0,0,1,0,1,2,2,2,1,2,2,2,1,1,4, , , , , ,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,2,2,1,1,2,1, ,2,1,1,1,2,6,4,3,1,1,1,5,1,1,2,100, , , , , , , , , , , , ,0,1,0,0,0,0,0,0, , , , , , , , ,1,4,12,1,3,4,3,1,2, , 
2350,0.9714,1,2,2,2,1,1,2,17,15,8,2,2,2,3,2,2,3,3,3,3,3,2,1,2,1,2,3,2,2,3,2,2,1,1,1, , , , , , , ,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2, , , ,2,3,3,2,1,1,1,3,1,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,1,1,1,3,0,0,1,0,0,3,1,1,1,1,2,2,2,2,3,3,1,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1, , , , , ,4,9,4, ,1,2,1,7,5,3,1,1,1,2,6,1,3,113, , , ,20,49, , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,1,1, , , 
2351,0.0551,1,2,2,1,1,1,1,4,1,8,1,1,2,2,2,3,2,2,3,2,2,2,2,2,1,1,1,1,2,3,1,1,1,2,1,0,0,0,1,1,0,0, , , , , , , ,0,0,0,1,1,1,1,0,0,4,1,1,1,1,3,1,3,2,2,1,2,1,0,1,0, ,1,3,3,3,2,3,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,3,1,2,1,1,1,3,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3,2,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,2,2,1,1,1,3,2,3, ,1,2,1,2,5,3,1,1,1,3,3,0,2,102, , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,98,6,0,1,1,4,1, ,1, 
2352,0.161,1,2,2,2,1,1,2,4,5,8,1,3,2,2,2,2,2,3,4,3,2,2,1,1,2,1,1,3,2,1,1,1,1,2,1,0,0,0,1,1,0,0, , , , , , , ,0,1,1,1,0,0,0,0,0,2,1,1,1,1,1,1,3,1,4,1,1,1,0,1,0, ,1,1,2,3,1,3,1,2,1,1,3,1,1,2,1,2,2,2,1,1,2,3,1,2,1,1,2,3,2,3,1,1,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,2,2,1,1,1,1,2,3,1,2,2,1,1,2,3,2,2,1,1,1,5,1,1,3,105, , , , , , , , , , , , ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,4,1,2,3,4,1, ,1, 
2353,0.8009,1,2,2,2,1,1,2,19,6,8,2,1,2,3,4,3,3,3,3,3,4,1,2,1,1,2,1,1,2,1,2,1,1,2,1, , , , , , , ,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,7,2,3,2,1,3,3,3,1,1,1,3,2, , , ,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,0,0,0,0,3,2,3,3,2,1,3,3,2,2,2,1,0,0,0,0,3,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,2,1, , , , , ,3,2,2, ,2,2,2,5,7,4,4,1,0,1,1,1,1,100, , , ,30,14, , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,1,1, , , 
2354,1.9561,1,2,2,2,1,1,2,2,10,8,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,0,0,1,0,0,0,0, , , , , , , ,1,1,1,1,1,1,1,0,0,3,3,3,3,1,3,3,3,2,2,1,1,1,0,1,0,2,1,1,3,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,3,1,0,1,0,0,0,3,1,1,1,1,1,1,1,1,3,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,4,3,1,1,1,2, ,3, ,1,2,1,7,5,3,3,2,1,5,1,1,4,112, , , ,80,97, , , , , , , ,0,0,0,0,0,1,0,1, , , , , , , , ,1,98,2,0,4,4,3,3, , , 
2355,0.167,1,2,2,2,1,1,2,12,16,8,1,2,2,2,2,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0, , , , , , , ,0,1,1,1,0,0,1,0,0,4,3,3,3,3,2,3,2,2,2,4,4,2, , , , ,1,1,3,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,0,0,3,1,3,3,3,1,3,3,2,2,1,1,1,1,0,0,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1, , ,1,1,1,3,2,3, ,1,2,2,6,2,1,4,2,1,2,1,1,2,100, , , , , , , , , ,99, , , , , , , , , , , , , , , , , , , ,15,8,0,2,2,2,1, , , 
2356,0.101,2,1,2,2,1,2,2,13,16,8,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1, , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,3,3,2,3,3,3,3,2,4,3,1,1,0,1,0, ,1,1,3,1,1,1,1,1,2,3,3,3,1,3,3,2,3,3,2,3,3,3,3,3,1,1,3,3,3,2,3,3,1,3,0,0,0,1,0,1,1,1,1,1,2,1,1,1,3,5, , , , , ,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,1,1,2,2,2,1, ,3, ,1,2,3,6,5,3,1,2,1,4,1,1,2,300, , , , , , , , , , , , ,0,0,0,0,0,0,1,1, , , , , , , , ,1, , ,0,2,2,2,1, , , 
2357,0.13,1,2,2,2,1,1,2,13,16,8,1,1,2,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,1,4,1,1,2,2,1,0,1,1,1,0,0,0, , , , , , , ,0,1,0,1,0,1,0,0,0,2,1,3,1,1,3,3,3,1,4,2,1,1,0,1,0, ,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,3,3,1,1,3,1,3,1,1,3,1,1,0,0,0,0,3,1,1,1,1,1,1,1,1,9,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,1,1,1,1,3,9,9,1,1,1,1,5,4,3,1,1,1,4,1,1,3,111, , ,24, , , , , , , , , ,0,0,0,0,0,1,1,0, , , , , , , , ,1,3,3,2,3,5,2,1, , , 
2358,3.653,2,2,2,2,2,3,3,88,88,8,3,2,2,1,1,2,1,2,3,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,1,3,3,3,3,3,3,2,1,3,3,2,2,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2, , , , ,2,0,1,0,0,0, , , , , , , , , , ,2,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,1,2,3,1,3, ,1,2,6,8,6,4,1,1,1,5,1,0,2,114, , , , , , , , , , , , ,1,0,0,0,0,0,0,1, , , , , , , , ,1,8,3,0,2,2,3,1, , , 
2359,1.1345,1,2,2,2,1,1,2,15,22,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,3,1,1,2,1,1,0,1,0,1,0,0,0, , , , , , , ,0,1,1,1,1,0,0,0,0,2,1,3,3,1,3,1,3,1,2,2,2,2, , , ,2,1,1,3,1,1,1,1,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3,3,2,1,2,2,3,3,1,1,1,0,0,3,2,2,2,2,2,2,2,2,3,3,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,3,2,1,1,2,3,1,3,1,1,1,1,7,2,2,1,1,1,1,1,0,4,101, , , ,30,76, , , , , , , ,0,0,0,0,0,0,1,1, , , , , , , , ,1,4,2,4,2,6,3,1, , , 
2360,0.1536,1,2,2,2,1,1,2,13,16,8,1,1,1,2,2,2,2,4,4,3,2,2,3,2,1,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,1,0, , , , , , , ,0,0,0,0,0,1,0,0,0,6,3,3,3,3,3,3,3,2,3,3,2,2, , , , ,2,1,3,1,3,3,2,3,2,2,2,3,2,2,3,3,3,3,3,2,2,3,1,1,3,1,1,3,1,3,1,1,3,2,1,0,0,0,0,3,1,1,1,1,1,1,1,1,3,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1, , ,1,1,1,2, ,5, ,1,2,2,1,5,4,1,1,1,5,1,1,4,104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,2,0,3,3,2,1, , , 
2361,1.2175,1,2,2,2,1,1,2,2,10,8,2,3,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,2,2,2,2,1, , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0, ,3,3,3,3,3,3,3,2,2,2,2,2, , , ,3,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,1,2,2,2,1,2,2,2,3,0,0,0,1,0,1,1,3,3,2,1,3,3,2,2,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,2, , ,2,2,2,2, ,5, ,1,2,2,7,3,2,1,1,1,3,1,1,2,998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,2,1, , , 
2362,0.0525,2,1,2,2,1,2,2,12,16,8,1,1,2,2,2,3,2,2,2,3,3,1,1,1,1,1,1,2,1,1,2,1,9,2,1, , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,9,9,9,1,9,9,9,9,2,2,1,1,0,1,0, ,3,2,2,1,1,3,3,1,2,1,2,2,1,1,2,1,1,1,2,1,1,3,2,2,1,9,2,3,1,2,1,1,2,3,0,0,1,0,0,1,2,2,2,2,9,2,2,2,2,2,0,1,0,0,0,3,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,9,2,1,1,1,1,1,2,3,1,2, ,1,2,3,4,6,4,1,2,0,1,5,1,1,104, , , , , , , , , , , , ,0,0,0,0,0,1,0,1, , , , , , , , ,1,98,98,0,1,1,3,1, , , 
2363,1.9946,1,2,2,2,1,1,2,8,15,2,2,1,2,2,2,2,2,2,3,3,3,2,3,1,2,2,2,2,2,4,1,1,2,2,1,0,0,0,1,0,0,0, , , , , , , ,0,0,0,1,0,0,0,0,0,4,1,1,1,1,3,1,3,2,1,3,2,1,1,1,0,5,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,2,3,1,1,3,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,3,1,2,2,2,1, ,2,1,1,1,1,7,2,2,1,1,1,4,1,1,3,101, , ,13, , , , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2, , ,3,2,5,3,1, , , 
2365,1.2957,1,2,2,2,1,1,2,24,4,8,2,2,2,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0, , , , , , , ,0,0,1,0,0,0,0,0,0,3,1,3,1,1,3,1,1,2,3,1,1,1,1,1,0,5,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,1,3,3,0,0,0,1,0,3,1,1,1,1,1,1,1,1,3,3,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1, , ,1,1,2,1, ,2,1,1,1,2,7,3,2,1,1,0,3,1,1,3,107, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,98,1,2,3,2,1, , , 
