,TEACHSTEM,WORKTYPE_FINAL,Xparent,ppagect4,EDUC4CAT,RACE_col,PPGENDER,HH_INCOME_col,PPREG4,IDEO,HARASS1,HARASS2,HARASS3,TECH3,TECH6
858,2,0,1,0,2,0,1,2,0,0,2,2,1,2,2
859,2,0,0,1,2,0,1,4,2,2,2,1,1,1,0
860,2,1,1,2,0,0,0,3,1,2,3,3,2,2,2
861,2,0,1,1,2,0,0,4,1,4,3,2,2,0,1
862,2,1,1,2,0,0,1,4,3,4,1,1,2,0,0
863,2,1,0,1,2,0,0,3,1,1,4,4,2,2,2
864,2,1,0,2,1,0,0,4,0,1,2,1,2,2,0
865,2,0,1,3,3,0,1,4,0,4,2,1,2,0,1
866,2,0,1,3,1,0,1,3,2,3,2,1,1,0,0
867,2,0,1,3,3,0,1,3,1,4,2,2,2,0,0
868,2,0,1,2,2,2,0,3,2,3,2,3,2,1,1
869,2,0,1,2,1,0,0,4,0,1,3,3,2,3,3
870,2,0,0,2,3,0,1,4,3,3,3,3,2,0,0
871,2,1,1,2,0,0,0,2,2,1,3,3,2,2,2
872,2,0,1,0,2,0,1,4,3,2,3,3,2,1,1
873,2,1,1,2,0,0,0,4,1,2,3,3,2,0,0
874,2,0,1,3,2,0,1,4,3,1,2,2,2,2,0
875,2,0,1,1,2,0,0,4,0,2,3,3,2,2,2
876,2,2,1,3,2,0,0,4,2,2,0,0,0,2,1
877,2,0,0,1,3,0,1,4,1,2,3,3,2,2,2
878,2,1,0,1,1,3,0,1,2,3,2,2,2,0,0
879,2,1,1,0,2,0,1,4,3,2,3,3,2,0,0
880,2,0,1,2,2,1,1,4,1,2,3,2,2,1,0
881,2,0,1,1,1,0,0,1,1,3,3,3,2,1,1
882,2,1,0,2,2,0,0,4,2,0,3,3,2,2,2
883,2,1,0,2,2,0,0,4,2,3,3,3,2,0,1
884,2,1,1,2,3,0,1,4,2,2,3,3,1,1,1
885,2,1,1,0,1,2,0,0,3,4,3,3,2,2,3
886,2,1,1,1,2,0,0,4,3,4,3,2,2,0,0
887,2,0,1,1,3,0,0,4,0,4,1,1,1,2,2
888,2,1,1,2,2,0,1,3,3,1,3,2,2,1,1
889,2,0,1,3,2,0,0,2,1,3,2,3,2,0,0
890,2,0,1,2,1,0,0,3,2,2,1,1,1,0,0
891,2,0,1,3,2,0,0,2,0,1,3,3,2,1,1
892,2,1,1,0,0,0,0,1,0,2,3,3,2,2,3
893,2,0,1,3,1,0,0,3,2,3,3,2,2,1,1
894,2,1,1,1,2,0,0,4,1,2,3,2,1,1,1
895,2,0,0,1,2,0,0,4,2,4,2,1,1,1,1
896,2,0,1,2,1,0,0,1,2,3,3,3,2,0,1
897,2,1,1,1,0,0,0,4,3,2,1,1,2,1,0
898,2,1,1,1,3,2,0,4,3,3,3,2,3,0,0
899,2,0,1,1,3,0,1,4,0,3,3,3,1,1,1
900,2,1,1,3,3,0,0,4,2,3,3,2,2,1,1
901,2,0,1,2,1,0,1,3,0,2,3,3,2,1,1
902,2,0,1,3,3,0,1,4,2,3,3,2,2,0,0
903,2,0,1,2,2,0,1,4,0,2,3,2,2,1,1
904,2,1,1,0,1,3,1,3,2,3,3,2,1,0,0
905,2,0,0,1,2,0,1,3,1,2,3,2,2,0,1
906,2,1,1,2,1,1,1,3,3,2,3,3,2,1,1
907,2,0,1,3,3,0,0,3,3,3,2,2,2,0,0
908,2,0,1,2,3,0,0,4,1,2,3,2,2,1,1
909,2,1,1,3,3,0,1,3,2,1,3,3,2,2,1
910,2,0,0,0,3,2,0,2,2,2,3,3,2,1,1
911,2,0,0,2,1,0,0,3,2,3,3,2,1,1,1
912,2,0,1,3,2,0,0,4,2,0,3,3,2,2,2
913,0,0,1,2,3,0,1,2,2,1,2,3,2,1,1
914,2,1,1,1,2,0,1,3,2,2,2,2,2,1,1
915,2,0,0,2,3,2,0,1,3,2,2,2,2,1,1
916,2,0,1,3,2,2,1,1,1,3,4,4,3,3,2
917,2,0,1,2,3,0,1,4,0,4,2,2,2,0,2
918,0,0,1,3,3,0,0,4,3,3,3,2,2,1,2
919,2,0,1,2,1,3,0,2,2,1,3,2,2,1,1
920,0,0,1,2,3,0,0,2,2,3,3,2,2,1,1
921,2,0,0,1,1,0,0,1,2,0,3,1,1,1,1
922,2,1,1,0,0,0,1,1,1,2,3,3,2,1,1
923,2,0,1,2,1,3,0,2,2,2,3,3,2,2,1
924,2,1,1,0,2,3,0,2,2,3,3,2,2,0,1
925,2,1,1,1,2,1,0,4,1,3,3,3,2,3,0
926,2,0,0,1,3,0,0,3,1,2,2,2,2,1,1
927,2,1,1,1,2,0,0,4,1,1,3,3,1,2,2
928,1,1,1,3,3,0,1,3,1,3,2,2,1,0,0
929,2,0,1,3,3,0,0,4,2,2,2,2,2,1,2
930,2,0,1,3,1,0,0,4,0,3,3,3,2,1,1
931,2,0,1,2,2,0,0,3,1,2,3,3,2,1,2
932,2,0,0,1,1,0,1,2,1,2,3,3,2,0,1
933,2,1,1,0,0,0,0,4,2,1,3,3,2,1,1
934,2,1,0,1,2,0,1,3,2,2,1,1,2,0,0
935,2,1,1,1,1,1,1,0,2,2,2,2,1,0,0
936,0,0,1,2,3,0,0,3,0,3,3,2,2,0,0
937,2,0,0,2,3,0,1,3,3,3,3,3,2,0,0
938,2,0,0,2,3,0,0,2,3,2,2,2,2,1,1
939,2,2,1,3,2,0,0,4,3,1,0,0,0,0,0
940,2,0,0,2,1,0,1,3,1,2,2,2,1,1,1
941,2,0,1,2,2,0,0,3,1,2,1,1,1,1,1
942,2,1,0,1,1,1,1,4,0,1,1,3,1,0,0
943,2,2,1,3,1,0,1,3,1,0,0,0,0,1,1
944,2,0,1,2,2,2,1,2,2,3,3,2,1,0,0
945,2,1,1,2,0,0,1,0,3,2,3,3,2,1,1
946,2,0,1,0,1,2,0,0,2,2,1,1,2,0,0
947,2,1,1,2,1,0,1,4,2,2,3,3,2,2,2
948,2,2,1,3,3,0,0,1,2,3,0,0,0,0,0
949,2,1,0,1,2,0,1,4,1,1,3,3,2,1,1
950,2,1,1,2,1,0,0,0,2,2,3,3,2,2,2
951,2,1,0,1,0,0,0,3,1,0,3,3,2,2,2
952,2,0,1,2,1,0,1,1,2,1,3,3,2,2,2
953,2,0,1,3,2,1,1,2,2,3,3,3,2,0,0
954,2,1,1,3,0,0,0,2,2,3,3,3,2,1,2
955,2,0,1,2,1,0,1,3,2,1,3,3,1,1,1
956,2,0,1,2,3,0,0,4,1,1,3,3,2,0,0
957,2,0,1,2,3,0,0,2,2,2,3,3,2,2,2
958,2,0,1,1,3,2,0,2,3,1,2,2,2,1,1
959,0,0,1,3,3,0,1,3,1,4,2,2,1,0,0
960,2,1,1,2,1,0,0,4,0,2,3,3,2,0,2
961,2,1,1,2,1,0,1,4,0,2,2,3,2,1,1
962,2,0,0,1,1,0,1,2,3,3,3,3,2,2,2
963,2,0,0,1,2,0,1,4,1,5,3,3,2,1,1
964,2,1,0,1,2,0,0,4,0,1,3,3,2,2,2
965,2,0,1,3,3,0,1,4,2,2,2,2,2,2,2
966,2,1,0,2,3,0,1,4,2,2,3,3,2,1,1
967,2,1,1,2,0,0,0,1,0,2,3,2,2,1,0
968,2,0,0,1,2,0,1,4,2,2,3,3,2,2,2
969,2,1,0,1,0,0,0,3,3,3,3,3,2,0,0
970,2,0,1,2,1,0,0,4,3,1,3,3,2,2,2
971,0,0,0,1,3,0,1,4,3,3,2,2,2,0,0
972,2,0,0,1,2,0,0,2,1,1,3,3,2,0,0
973,2,0,0,1,1,0,0,3,2,1,3,2,2,2,2
974,2,2,1,3,3,0,0,4,2,4,0,0,0,0,0
975,2,1,1,3,0,0,0,4,2,0,3,3,2,1,1
976,2,1,1,0,2,0,0,4,1,2,2,2,2,3,0
977,2,0,1,3,3,0,1,4,0,2,3,2,1,0,1
978,2,2,1,2,0,0,1,4,1,2,0,0,0,0,1
979,1,1,1,1,0,3,1,1,2,0,2,2,1,1,2
980,2,1,0,2,2,0,1,1,1,1,3,3,2,1,1
981,2,0,1,3,3,0,1,1,2,2,1,4,1,0,3
982,2,0,1,0,3,0,0,2,3,2,3,3,2,1,0
983,2,1,1,3,0,2,0,1,0,5,2,2,2,1,0
984,2,1,1,3,2,0,0,2,2,1,3,3,2,2,2
985,2,0,0,1,2,2,0,3,3,1,3,3,2,0,0
986,2,1,1,2,2,0,1,2,2,2,2,2,2,1,1
987,2,0,1,1,3,2,0,4,1,4,3,2,2,0,0
988,2,1,1,0,2,0,1,3,0,2,2,2,1,0,0
989,2,1,1,2,0,0,1,3,2,2,3,4,2,2,2
990,2,0,1,2,2,0,0,4,3,1,3,2,2,2,2
991,2,0,1,2,1,0,0,4,1,2,3,3,2,2,2
992,2,0,1,1,2,0,0,4,2,1,2,2,2,2,2
993,2,0,1,3,1,0,1,4,0,1,3,2,2,0,1
994,2,1,1,1,2,0,0,4,0,3,3,1,2,0,0
995,2,1,1,2,0,0,0,1,3,2,1,1,2,0,0
996,2,0,1,3,2,0,1,4,0,3,3,2,2,1,1
997,2,1,1,2,1,0,0,1,2,2,1,1,2,0,0
998,2,1,1,1,2,0,0,4,3,1,3,3,2,2,2
999,2,0,1,3,0,0,1,1,2,2,3,3,2,2,2
1000,2,1,1,2,2,0,0,4,1,2,3,2,2,0,0
1001,2,0,1,1,1,3,0,1,1,1,3,3,2,2,1
1002,2,1,1,0,1,0,1,0,1,2,3,3,2,2,1
1003,2,0,0,1,3,0,0,2,2,2,3,3,2,1,1
1004,2,0,1,3,1,0,1,1,2,2,3,3,2,2,2
1005,2,0,0,1,2,0,0,4,2,3,1,1,2,0,0
1006,2,1,1,3,3,0,1,4,2,3,2,3,1,1,1
1007,2,1,1,0,0,0,1,3,3,2,1,1,1,0,0
1008,2,1,0,1,3,0,0,4,1,1,2,2,2,2,1
1009,1,1,0,1,3,0,1,4,0,3,3,3,2,2,2
1010,2,0,1,2,1,0,1,3,0,3,3,3,2,2,2
1011,2,1,1,3,3,0,0,4,1,1,3,2,2,2,2
1012,2,0,0,1,2,0,0,2,3,1,2,2,2,2,2
1013,2,0,0,2,2,1,1,4,2,2,2,3,2,1,1
1014,2,0,1,0,3,0,1,4,1,4,1,1,2,0,1
1015,2,1,0,1,0,1,1,2,2,2,1,1,1,0,0
1016,2,0,0,1,3,0,0,4,2,1,3,3,2,0,0
1017,2,1,0,2,0,0,0,3,2,2,3,2,2,0,0
1018,2,0,0,2,2,0,0,2,0,2,3,2,2,2,2
1019,2,1,1,2,3,0,0,2,2,2,2,2,2,1,1
1020,2,0,1,2,2,0,1,4,1,2,4,2,2,1,0
1021,2,2,1,2,0,0,0,0,0,2,0,0,0,2,2
1022,2,0,1,3,3,0,0,4,3,0,2,2,2,1,2
1023,2,1,1,2,2,0,1,4,2,2,3,3,2,1,0
1024,2,0,1,3,3,0,0,4,1,1,3,2,2,1,2
1025,1,1,1,0,1,0,1,4,1,4,2,2,2,1,1
1026,2,0,1,2,3,0,1,4,2,1,2,2,1,2,2
1027,2,2,1,3,0,0,1,0,1,2,0,0,0,1,1
1028,2,1,1,2,2,3,0,1,1,4,3,2,2,0,0
1029,2,1,1,1,0,0,0,1,3,3,3,2,2,1,1
1030,0,0,1,1,2,0,1,2,1,3,3,2,2,1,1
1031,2,1,1,2,2,0,0,4,2,1,3,3,2,2,2
1032,2,1,1,3,0,0,0,4,1,0,4,4,2,2,2
1033,2,0,1,2,1,0,0,4,0,1,3,3,2,1,0
1034,2,0,0,1,2,0,1,2,1,1,2,2,2,1,1
1035,2,0,1,1,3,0,1,1,2,2,3,2,1,1,1
1036,2,1,0,0,2,0,1,3,2,1,3,2,2,1,1
1037,2,0,1,2,1,0,0,4,0,0,3,3,2,1,1
1038,2,1,1,2,1,0,0,4,0,2,3,3,2,1,1
1039,2,1,1,1,2,2,1,4,3,2,3,3,2,0,1
1040,2,1,1,3,1,0,1,1,3,2,3,3,2,3,3
1041,2,0,0,3,3,0,0,4,0,2,1,2,2,1,0
1042,2,1,1,3,1,0,0,4,2,1,2,2,2,0,0
1043,2,0,1,0,3,0,0,2,2,4,3,3,2,0,2
1044,2,0,1,3,3,0,1,4,2,2,2,2,1,1,1
1045,2,1,1,3,3,0,0,4,2,2,2,2,2,1,1
1046,0,0,1,3,3,0,0,3,2,1,2,2,2,2,2
1047,2,0,0,2,2,0,0,4,1,1,1,3,2,1,2
1048,2,2,1,3,3,0,1,3,1,2,0,0,0,0,1
1049,2,1,1,2,3,2,0,4,3,3,3,2,2,0,0
1050,2,1,1,2,1,0,1,3,1,2,3,3,2,1,1
1051,2,0,1,1,3,0,1,0,2,3,2,2,2,0,0
1052,2,0,1,3,1,1,0,2,3,2,2,2,2,1,1
1053,1,1,1,2,2,0,1,4,2,2,3,3,2,0,0
1054,2,0,1,1,2,0,0,4,2,1,3,2,2,1,2
1055,2,0,0,1,2,0,1,0,2,1,3,2,2,1,1
1056,2,0,1,2,1,0,0,3,0,2,3,3,2,0,0
1057,2,1,0,2,2,0,0,4,3,1,3,3,2,2,2
1058,2,1,1,2,0,0,1,3,2,2,1,2,1,1,1
1059,2,1,1,1,1,1,0,0,2,2,3,3,2,1,0
1060,2,0,0,1,2,0,0,4,1,3,3,1,2,1,2
1061,2,1,1,0,1,0,1,2,3,1,3,3,2,0,0
1062,0,0,1,3,2,0,1,3,0,2,3,3,2,1,2
1063,2,0,0,1,3,0,0,2,3,2,1,1,2,0,0
1064,2,1,1,2,0,0,0,3,2,4,2,3,2,0,1
1065,2,2,1,3,0,0,1,0,2,5,0,0,0,3,3
1066,2,0,1,2,2,0,0,3,2,2,2,3,2,2,2
1067,2,0,1,0,1,0,1,2,3,2,3,2,2,1,1
1068,2,1,1,2,3,0,0,4,2,3,2,2,2,0,0
1069,2,1,1,3,2,0,1,0,3,0,3,3,2,1,1
1070,2,0,1,3,2,0,1,3,2,2,3,2,2,0,0
1071,2,0,1,2,1,0,0,4,1,0,3,3,2,2,2
1072,2,1,0,2,1,0,1,4,2,2,3,3,2,2,2
1073,2,0,1,2,0,0,0,1,2,1,2,2,2,1,1
1074,2,1,1,1,0,0,0,2,2,0,1,1,2,0,0
1075,2,1,1,0,3,0,1,2,1,2,3,3,2,1,2
1076,2,1,1,3,1,0,1,1,1,2,3,3,2,1,1
1077,2,1,1,2,0,1,1,0,0,3,2,2,2,0,0
1078,2,1,1,0,3,0,0,4,0,1,2,2,2,0,1
1079,2,0,0,2,1,0,1,3,2,2,2,2,2,0,0
1080,2,0,0,1,2,0,0,0,2,2,2,2,2,0,1
1081,2,0,1,2,3,1,1,2,0,3,3,2,1,1,1
1082,2,0,0,2,1,0,1,3,2,1,3,3,2,1,1
1083,2,0,1,2,1,0,0,2,3,2,2,2,2,1,2
1084,2,1,1,3,2,0,1,4,3,2,3,3,2,1,1
1085,2,0,0,1,3,0,0,4,2,2,2,2,2,1,1
1086,2,1,1,0,0,1,0,0,3,3,2,2,2,1,1
1087,2,0,0,1,3,2,1,4,3,2,3,3,2,2,2
1088,2,1,1,3,3,0,1,3,1,2,3,3,1,1,1
1089,2,0,1,0,2,0,1,3,2,1,3,3,2,1,2
1090,2,0,0,1,2,0,1,4,1,1,3,3,2,1,2
1091,2,1,0,1,1,1,1,0,2,2,3,2,2,0,0
1092,2,0,1,3,3,0,0,3,1,4,3,2,2,0,0
1093,2,1,1,2,0,0,0,2,3,1,3,3,2,2,3
1094,2,0,1,3,3,0,1,4,0,3,3,1,1,0,0
1095,2,1,1,0,0,0,1,1,0,2,3,3,2,0,0
1096,2,0,1,0,2,0,0,3,3,2,3,3,2,1,1
1097,2,0,1,2,2,0,0,4,1,1,2,2,2,1,1
1098,2,1,0,1,3,3,1,2,0,2,3,2,2,1,1
1099,2,1,1,2,0,0,0,3,3,3,3,3,2,1,2
1100,2,0,1,3,1,0,1,4,3,1,3,3,2,0,0
1101,2,1,1,3,1,3,0,4,3,2,2,3,2,0,1
1102,2,1,1,2,2,0,0,0,1,4,2,1,2,0,0
1103,2,1,1,3,1,0,0,1,1,2,3,2,2,0,1
1104,2,1,0,1,2,0,0,4,2,2,3,3,2,2,2
1105,2,2,1,3,0,0,1,4,0,1,0,0,0,1,1
1106,2,0,1,2,1,0,0,3,3,2,1,1,2,0,0
1107,2,0,1,3,1,0,0,4,1,3,2,2,2,1,0
1108,2,1,1,3,0,0,0,2,2,2,3,3,2,1,0
1109,2,1,1,3,3,0,1,4,0,2,2,2,2,0,0
1110,2,1,1,2,3,0,1,0,3,2,2,1,1,1,2
1111,2,0,1,2,1,0,0,2,2,2,3,3,2,0,1
1112,2,0,1,2,2,0,1,4,2,1,3,2,2,1,1
1113,2,0,1,3,2,0,1,3,1,3,1,3,2,0,0
1114,2,1,0,2,2,0,1,1,3,1,1,1,1,0,0
1115,2,0,1,0,1,0,1,0,3,2,1,3,1,0,0
1116,2,0,0,2,2,0,0,3,1,4,3,3,2,1,1
1117,2,1,0,0,0,0,1,0,2,2,3,2,1,1,3
1118,2,1,1,2,1,0,1,4,1,2,2,2,2,1,1
1119,2,0,1,2,2,0,1,3,3,1,3,3,1,1,2
1120,0,0,1,3,3,0,0,3,2,2,3,3,2,1,1
1121,2,0,0,1,2,0,0,2,1,2,3,2,2,0,1
1122,2,1,0,0,0,0,0,1,1,4,3,2,2,2,2
1123,2,0,1,3,3,0,1,4,0,2,3,2,2,0,0
1124,2,0,1,3,3,0,1,2,3,0,2,2,1,0,2
1125,2,0,1,1,1,0,0,2,3,1,1,1,1,0,0
1126,2,0,1,3,2,0,0,3,2,1,3,3,2,2,2
1127,2,0,1,2,2,0,0,2,1,3,3,3,2,1,1
1128,2,0,0,1,2,0,0,2,3,1,3,3,2,2,2
1129,2,0,1,3,1,0,1,0,2,5,3,2,2,1,1
1130,2,0,1,2,2,0,0,4,0,1,3,3,1,2,2
1131,2,0,0,2,3,0,0,4,0,1,3,3,2,2,2
1132,2,0,1,3,3,0,0,4,3,2,2,2,2,1,1
1133,2,0,1,3,3,0,0,1,2,2,3,2,1,0,1
1134,2,0,1,3,3,0,0,4,2,2,3,3,2,2,2
1135,2,1,1,1,3,0,0,4,1,3,3,2,2,0,0
1136,2,0,1,2,3,0,1,1,2,2,3,2,2,0,0
1137,2,1,1,0,0,0,1,1,0,2,3,3,2,2,2
1138,2,1,1,3,0,0,1,2,1,0,3,3,1,1,2
1139,2,0,1,1,3,2,0,4,1,2,4,4,3,3,3
1140,2,1,1,2,1,0,1,4,1,0,3,2,2,2,2
1141,2,0,1,3,1,0,0,4,3,1,3,3,2,2,2
1142,2,2,1,3,0,1,1,2,2,2,0,0,0,0,0
1143,2,0,1,2,1,0,0,4,3,3,3,1,2,0,1
1144,2,1,0,1,1,0,0,4,3,2,2,2,2,0,0
1145,2,1,1,0,0,1,1,0,2,2,2,3,2,1,1
1146,2,0,1,2,1,0,1,2,1,3,3,3,2,0,0
1147,2,0,1,0,2,0,1,2,1,0,1,1,1,1,1
1148,2,1,0,1,3,3,0,3,1,4,2,2,2,0,0
1149,2,0,1,2,1,0,0,4,3,0,3,3,2,2,2
1150,2,2,1,3,1,0,1,0,3,3,0,0,0,1,1
1151,2,1,0,2,0,0,1,0,2,2,3,3,2,0,1
1152,2,0,1,1,2,0,0,3,2,2,3,3,2,0,1
1153,2,0,1,1,3,2,0,4,0,2,1,1,2,0,0
1154,2,1,1,3,1,0,0,3,1,2,1,1,2,2,2
1155,2,1,0,2,2,0,1,4,1,1,3,3,2,2,2
1156,2,1,1,2,2,0,1,4,0,3,3,3,2,0,1
1157,2,1,1,3,0,0,0,3,2,0,2,2,2,2,2
1158,2,0,0,3,3,0,0,4,0,3,3,2,2,1,1
1159,2,0,1,0,2,0,0,1,3,1,3,3,2,2,2
1160,2,2,1,2,1,0,1,4,3,3,0,0,0,0,0
1161,2,2,1,1,0,0,0,0,3,1,0,0,0,1,1
1162,2,1,1,3,2,0,1,0,0,1,2,2,2,0,1
1163,2,1,1,3,0,0,1,4,2,1,2,2,1,1,1
1164,2,1,0,1,3,0,0,4,2,2,3,2,2,2,2
1165,2,0,0,1,3,2,0,4,2,2,3,2,2,2,1
1166,2,1,1,1,3,2,0,2,3,3,3,3,2,2,1
1167,2,0,1,2,3,0,0,1,2,3,3,2,2,1,1
1168,2,0,1,2,3,0,0,2,3,1,3,2,2,2,2
1169,2,1,0,1,1,0,0,2,3,2,2,2,2,0,0
1170,2,0,0,2,1,0,0,3,0,1,2,2,2,1,1
1171,2,0,1,3,1,0,0,1,2,0,3,3,2,1,1
1172,2,1,0,0,3,0,0,2,3,0,3,3,2,2,2
1173,2,2,1,3,1,0,1,0,2,1,0,0,0,1,1
1174,2,1,1,1,2,3,0,4,2,2,2,1,2,0,1
1175,2,0,1,1,3,0,1,2,2,2,3,2,2,1,1
1176,2,0,1,3,3,0,1,4,2,4,3,2,1,1,1
1177,2,1,1,2,1,0,0,0,1,2,3,3,2,0,0
1178,1,1,0,2,3,0,0,4,2,4,1,2,2,0,0
1179,2,0,1,0,2,0,0,0,1,2,3,2,2,1,2
1180,2,1,0,2,0,0,0,2,2,2,3,2,1,1,2
1181,2,0,0,1,3,0,0,2,3,4,3,2,2,0,1
1182,2,0,1,0,3,0,1,4,0,3,3,2,2,1,1
1183,1,1,1,1,2,0,1,1,3,0,3,2,1,2,2
1184,2,1,1,3,2,0,0,4,0,3,3,3,2,2,2
1185,2,0,1,3,3,0,0,4,3,3,3,2,2,1,1
1186,2,0,0,2,3,0,0,4,2,2,3,2,2,1,1
1187,2,0,1,3,0,0,1,1,1,0,3,2,2,2,2
1188,2,0,1,2,2,0,1,4,2,3,3,3,2,0,0
1189,2,1,1,2,0,0,0,2,2,1,2,2,2,2,2
1190,2,0,1,2,1,0,1,2,1,1,1,2,2,1,0
1191,2,0,1,3,1,0,0,2,2,1,3,3,2,1,1
1192,2,1,1,3,0,0,1,2,1,2,3,2,2,0,0
1193,2,1,1,2,2,0,1,4,1,1,2,1,1,0,0
1194,2,0,0,1,2,0,0,0,2,2,3,2,2,1,1
1195,2,0,0,1,3,0,0,2,2,2,3,3,2,1,1
1196,2,2,1,3,2,0,0,3,2,1,0,0,0,1,1
1197,2,1,1,1,2,0,1,4,2,3,2,2,1,0,0
1198,2,1,1,1,2,0,0,2,2,2,3,3,2,2,2
1199,2,1,0,0,2,0,0,1,1,0,3,3,2,1,2
1200,2,0,0,1,2,0,1,2,3,1,3,3,2,1,1
1201,2,1,1,0,0,0,0,1,2,3,3,3,2,2,2
1202,2,0,1,0,3,0,0,4,2,1,3,3,2,1,1
1203,2,1,1,3,2,0,1,0,2,3,3,3,2,1,1
1204,2,1,0,2,1,2,1,4,2,1,3,3,2,1,1
1205,2,0,1,3,3,0,0,4,0,2,3,3,2,2,2
1206,2,1,1,2,0,0,1,1,1,2,3,2,2,2,1
1207,2,0,1,3,1,0,0,4,2,1,2,3,2,0,1
1208,2,0,1,0,2,0,1,2,2,1,3,2,2,1,2
1209,2,0,1,3,0,0,0,3,1,2,3,3,2,1,2
1210,2,0,0,1,2,0,1,4,1,2,2,2,2,2,2
1211,2,1,0,2,2,0,1,1,3,2,2,2,2,0,0
1212,2,1,1,2,0,0,0,2,1,2,3,3,2,2,2
1213,2,0,1,3,1,0,1,4,3,2,3,3,2,1,1
1214,2,0,1,2,2,0,0,4,3,4,3,2,2,0,0
1215,2,1,1,3,1,0,0,3,3,1,3,3,2,1,1
1216,2,1,1,0,0,0,0,2,2,1,3,2,2,0,1
1217,2,0,0,0,2,2,1,1,1,2,1,1,2,0,0
1218,2,1,1,1,1,0,1,3,2,2,3,2,1,0,2
1219,2,2,1,2,0,1,0,0,2,2,0,0,0,1,2
1220,2,2,1,3,0,0,1,2,1,0,0,0,0,2,2
1221,2,1,0,1,1,0,0,1,1,2,3,2,2,0,1
1222,2,1,1,0,2,0,0,4,2,5,4,4,3,3,3
1223,2,2,1,2,1,0,0,4,2,0,0,0,0,0,2
1224,2,0,1,3,3,0,0,1,1,1,3,3,2,2,2
1225,2,1,1,2,1,0,0,1,0,2,3,3,2,1,2
1226,2,0,1,2,2,0,0,3,2,0,3,3,2,1,1
1227,2,1,0,2,0,0,0,3,2,0,3,3,2,1,1
1228,2,0,1,2,1,0,0,2,0,3,3,3,2,0,2
1229,1,1,1,2,2,0,1,2,1,2,2,2,2,0,2
1230,2,0,1,2,2,0,1,3,0,2,3,3,2,0,1
1231,2,2,1,2,0,0,1,0,1,1,0,0,0,0,2
1232,2,2,1,0,0,0,1,0,3,2,0,0,0,0,0
1233,2,0,1,1,2,0,0,2,2,2,2,2,2,0,1
1234,2,0,1,3,2,0,1,2,3,2,2,1,2,0,0
1235,2,0,1,1,2,0,1,2,1,1,3,3,2,1,1
1236,2,1,1,1,0,0,0,3,1,1,3,3,2,2,2
1237,2,1,1,3,3,0,0,4,3,2,2,2,2,1,1
1238,2,1,1,1,1,0,0,3,1,1,3,3,2,1,0
1239,2,1,1,1,1,1,1,0,2,2,2,2,2,1,1
1240,2,1,1,2,1,0,0,2,2,2,3,3,2,2,2
1241,2,0,0,2,1,0,0,4,1,1,3,2,2,1,2
1242,2,0,1,2,2,0,0,3,2,4,1,1,2,0,0
1243,2,1,0,2,1,1,1,2,2,1,3,3,2,0,1
1244,2,1,1,1,2,0,1,2,2,2,3,2,2,1,1
1245,2,0,1,3,1,0,1,2,2,3,3,2,2,1,0
1246,2,1,1,1,1,0,0,1,3,1,3,2,2,2,2
1247,2,0,1,2,2,2,0,3,3,2,2,2,2,0,0
1248,2,1,1,0,2,0,0,0,2,0,2,2,1,2,2
1249,2,0,1,3,1,3,1,2,3,2,3,3,2,2,2
1250,2,1,1,2,2,1,0,4,0,2,3,3,2,2,2
1251,2,0,1,3,1,0,0,4,2,2,2,3,2,0,3
1252,2,1,1,3,2,1,0,4,2,2,1,2,2,1,0
1253,2,1,1,3,1,0,1,1,2,1,2,3,1,2,2
1254,2,0,0,2,2,0,1,4,1,3,3,3,2,1,2
1255,2,0,1,2,2,0,1,3,3,1,2,2,1,1,0
1256,2,0,1,2,1,0,0,2,0,2,3,3,2,1,0
1257,2,1,1,2,0,0,0,1,0,1,3,3,2,1,2
1258,2,1,1,2,3,0,0,4,3,2,2,2,2,1,1
1259,2,1,1,1,2,2,0,4,3,3,2,2,1,2,1
1260,2,1,0,0,0,0,1,1,2,5,2,2,1,1,0
1261,2,1,0,1,1,0,0,2,3,4,3,3,2,0,1
1262,2,1,1,2,1,0,1,4,1,2,1,1,1,0,0
1263,2,0,1,1,3,0,1,2,2,3,3,2,2,2,1
1264,2,0,0,2,2,0,0,4,1,1,3,3,2,2,2
1265,2,0,0,1,2,0,1,2,1,4,3,3,1,0,1
1266,2,1,0,1,2,3,0,4,3,3,2,1,2,0,0
1267,2,1,1,2,0,0,1,1,1,2,1,1,1,0,1
1268,2,1,0,0,1,1,1,0,1,3,3,3,2,1,0
1269,2,0,1,0,1,0,0,0,2,3,3,3,2,0,0
1270,2,1,1,0,1,0,1,0,1,2,2,2,2,1,2
1271,2,0,1,3,2,0,0,4,3,1,3,3,2,1,2
1272,2,0,1,3,1,0,0,4,1,0,3,2,2,1,2
1273,2,0,1,3,3,0,1,3,3,3,3,3,2,1,1
1274,2,0,0,1,2,0,1,4,3,3,3,3,1,1,1
1275,2,1,1,1,1,3,0,1,1,1,3,2,2,1,1
1276,2,0,0,1,2,2,1,0,3,3,2,3,2,1,0
1277,2,0,1,1,3,3,0,4,2,4,2,3,2,1,1
1278,2,0,1,2,1,0,0,4,2,2,3,3,2,2,2
1279,2,1,1,1,1,0,0,4,2,2,2,2,2,1,2
1280,2,0,0,1,2,0,0,4,1,2,2,2,2,0,1
1281,2,1,1,3,0,0,0,2,1,1,3,3,2,1,1
1282,2,0,1,0,3,0,0,2,0,5,4,4,3,3,3
